day,energy_sum,LCLid,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,weather_cluster,Bank holidays,Type,holiday_ind,Year,Month
2012-04-03,13243.8390009,1291,10.25858946622773,10.18,100,3.03,0.49,1.03,1006.81,10.18,11.47,0.75,3.26,10.18,3.0,6.51,3.57,10.18,1.87,0.41,2,,,0,2012,4
2012-04-04,13612.6640021,1317,10.33611541541382,8.92,53,3.06,0.7,4.6,1018.58,6.47,9.64,0.76,-1.43,6.47,3.0,0.34,4.61,8.92,2.59,0.45,0,,,0,2012,4
2012-04-05,14386.7639984,1341,10.728384786278896,12.28,321,0.39,0.35,2.48,1016.01,12.28,13.05,0.65,6.42,12.28,3.0,7.92,0.34,12.28,-1.43,0.48,1,,,0,2012,4
2012-04-06,14256.7240062,1342,10.623490317585693,10.48,2,4.36,0.72,2.09,1012.32,10.48,11.64,0.75,4.57,10.48,3.0,6.52,6.86,10.48,6.42,0.53,2,2012-04-06,Spring bank holiday (substitute day),1,2012,4
2012-04-07,13945.1549992,1341,10.39907158777032,13.08,245,6.43,0.72,2.85,1012.36,13.08,10.83,0.81,5.58,13.08,3.0,8.31,6.52,13.08,4.57,0.56,2,,,0,2012,4
2012-04-08,14335.288998400001,1340,10.697976864477614,10.81,222,7.97,0.72,5.9,997.57,10.81,11.15,0.89,2.8,10.81,3.0,5.94,8.31,10.81,5.58,0.6,0,,,0,2012,4
2012-04-09,14389.3320014,1341,10.73029977733035,12.9,238,3.93,0.37,5.0,990.03,12.9,13.18,0.7,1.97,12.9,4.0,3.57,5.94,12.9,2.8,0.64,0,,,0,2012,4
2012-04-10,13696.322,1370,9.997315328467153,12.91,250,2.74,0.31,1.67,996.99,12.91,13.1,0.7,2.56,12.91,4.0,3.68,3.57,12.91,1.97,0.67,1,,,0,2012,4
2012-04-11,14254.3779965,1403,10.159927296151105,12.13,266,4.07,0.32,1.31,1002.96,12.13,12.02,0.77,2.81,12.13,4.0,3.97,3.68,12.13,2.56,0.71,2,,,0,2012,4
2012-04-12,14726.5010007,1443,10.205475398960498,12.02,9,3.93,0.45,0.65,1005.09,12.02,8.8,0.77,3.66,12.02,4.0,5.67,3.97,12.02,2.81,0.75,2,,,0,2012,4
2012-04-13,14950.3390033,1479,10.108410414672075,11.62,38,3.07,0.47,3.41,1007.83,11.62,10.62,0.72,-0.3,11.62,4.0,3.3,5.67,11.62,3.66,0.78,0,,,0,2012,4
2012-04-14,15498.483001800001,1498,10.34611682363151,9.12,4,0.21,0.25,4.65,1019.5,6.16,13.33,0.66,-0.22,6.16,4.0,1.96,3.3,9.12,-0.3,0.82,0,,,0,2012,4
2012-04-15,16806.2160027,1498,11.21910280554072,10.94,274,-1.87,0.37,0.59,1024.8,10.94,12.78,0.59,1.82,10.94,4.0,5.16,1.96,10.94,-0.22,0.85,1,,,0,2012,4
2012-04-16,16296.8940016,1548,10.527709303359172,13.77,213,2.85,0.42,4.94,1002.45,13.77,12.55,0.71,2.76,13.77,4.0,6.27,5.16,13.77,1.82,0.88,0,,,0,2012,4
2012-04-17,17128.5669995,1599,10.712049405565978,10.01,174,5.74,0.6,5.1,982.22,10.01,11.86,0.87,3.41,10.01,3.0,6.47,6.27,10.01,2.76,0.91,0,,,0,2012,4
2012-04-18,17946.1820028,1649,10.8830697409339,9.93,256,6.34,0.67,3.78,984.05,8.05,10.7,0.91,2.92,8.05,4.0,5.34,6.47,9.93,3.41,0.94,2,,,0,2012,4
2012-04-19,18295.9420015,1697,10.781344726870948,12.46,244,5.19,0.37,3.28,993.06,12.46,11.52,0.83,1.57,12.46,4.0,3.78,5.34,12.46,2.92,0.97,2,,,0,2012,4
2012-04-20,18048.7779994,1742,10.360951779219288,12.45,261,3.41,0.35,3.63,997.0,12.45,12.76,0.73,2.21,12.45,4.0,4.76,3.78,12.45,1.57,0.01,0,,,0,2012,4
2012-04-21,18190.3149975,1764,10.311969953231293,14.03,239,4.69,0.29,4.35,1002.51,14.03,13.12,0.78,4.53,14.03,4.0,6.89,4.76,14.03,2.21,0.04,0,,,0,2012,4
2012-04-22,18951.9509966,1763,10.749830400794101,9.67,130,5.63,0.63,2.4,995.32,7.28,11.68,0.86,4.03,7.28,4.0,6.99,6.89,9.67,4.53,0.07,2,,,0,2012,4
2012-04-23,18675.9829986,1813,10.301148923662439,12.48,329,4.68,0.57,2.91,996.88,12.48,11.75,0.76,2.27,12.48,4.0,6.55,6.99,12.48,4.03,0.1,2,,,0,2012,4
2012-04-24,18811.7539999,1863,10.0975598496511,11.94,157,6.86,0.57,5.44,988.28,11.94,11.22,0.88,5.94,11.94,4.0,9.23,6.55,11.94,2.27,0.13,0,,,0,2012,4
2012-04-25,20159.644001,1909,10.560316396542692,13.89,208,6.93,0.56,7.61,993.73,13.89,12.5,0.77,6.84,13.89,4.0,9.28,9.23,13.89,5.94,0.16,0,,,0,2012,4
2012-04-26,19498.7420004,1955,9.973781074373402,14.84,213,7.23,0.49,4.14,1009.84,14.84,12.92,0.77,5.97,14.84,4.0,8.31,9.28,14.84,6.84,0.19,0,,,0,2012,4
2012-04-27,19608.6169983,2018,9.716856788057482,10.03,37,7.3,0.74,4.9,1014.81,6.99,9.06,0.92,1.49,10.03,4.0,5.99,6.46,9.59,2.18,0.22,2,,,0,2012,4
2012-04-28,21935.612005400002,2034,10.78447001248771,14.89,74,6.86,0.7,4.98,1004.79,14.89,10.28,0.86,6.21,14.89,4.0,8.68,5.99,14.89,1.49,0.26,0,,,0,2012,4
2012-04-29,23636.9139991,2035,11.615191154348896,17.15,110,7.05,0.32,4.69,1012.09,17.15,13.13,0.68,11.28,17.15,5.0,11.28,8.68,17.15,6.21,0.29,1,,,0,2012,4
2012-04-30,19820.1319998,2111,9.388977735575557,17.24,81,10.76,0.61,1.85,1015.82,17.24,9.29,0.84,8.31,17.24,4.0,9.98,11.28,17.24,11.28,0.33,2,,,0,2012,4
2012-05-01,20169.5390027,2178,9.26057805449954,13.81,350,8.57,0.78,3.3,1019.49,13.81,8.66,0.85,6.06,13.81,4.0,8.16,9.73,13.81,7.76,0.36,2,,,0,2012,5
2012-05-02,20916.0880004,2240,9.337539285892857,9.19,15,7.14,0.82,2.7,1012.04,7.6,9.04,0.9,5.97,7.73,4.0,7.38,7.99,8.75,5.92,0.4,2,,,0,2012,5
2012-05-03,23100.7159942,2294,10.070059282563209,9.02,12,5.93,0.78,2.56,1006.82,7.18,10.57,0.86,2.99,7.18,4.0,6.21,7.38,9.02,5.89,0.44,2,,,0,2012,5
2012-05-04,23479.8779963,2338,10.042719416723696,9.71,39,2.9,0.63,4.28,1009.49,7.42,13.15,0.73,3.19,7.42,4.0,5.72,6.21,9.71,2.99,0.47,0,,,0,2012,5
2012-05-05,24226.805004,2357,10.278661435723379,8.37,43,2.79,0.73,2.75,1013.88,7.04,13.1,0.75,4.48,7.04,4.0,5.2,5.72,8.37,3.19,0.51,2,,,0,2012,5
2012-05-06,25184.4769978,2358,10.680439778541137,14.48,160,6.55,0.52,2.54,1014.29,14.48,11.64,0.82,10.43,14.48,4.0,10.43,5.2,14.48,4.48,0.55,2,2012-05-06,Queen?s Diamond Jubilee (extra bank holiday),1,2012,5
2012-05-07,24927.8610001,2359,10.56713056384061,17.24,196,10.02,0.51,3.13,1007.34,17.24,12.09,0.82,10.78,17.24,5.0,10.78,10.43,17.24,10.43,0.59,2,,,0,2012,5
2012-05-08,22819.5529989,2462,9.268705523517465,15.18,202,11.78,0.77,3.06,1008.41,15.18,8.14,0.92,14.27,15.18,4.0,14.27,10.78,15.18,10.78,0.62,2,,,0,2012,5
2012-05-09,24055.9980033,2524,9.530902536965135,17.12,213,13.92,0.79,6.59,1009.21,17.12,10.9,0.9,11.47,17.12,4.0,11.47,14.44,17.12,14.44,0.66,0,,,0,2012,5
2012-05-10,23913.8659998,2586,9.247434648027843,15.88,270,6.23,0.45,5.09,1021.32,15.88,13.31,0.64,3.24,15.88,5.0,5.69,9.37,15.88,7.43,0.7,0,,,0,2012,5
2012-05-11,23363.765000800002,2665,8.766891182288932,14.44,343,1.98,0.16,2.6,1036.68,14.44,13.23,0.58,4.6,14.44,6.0,5.49,5.69,14.44,3.24,0.73,1,,,0,2012,5
2012-05-12,24689.2239995,2685,9.195241713035383,16.26,226,3.74,0.19,3.29,1030.8,16.26,12.76,0.62,4.06,16.26,6.0,6.94,5.49,16.26,4.6,0.77,1,,,0,2012,5
2012-05-13,25610.0900009,2685,9.538208566443203,11.41,229,6.17,0.43,4.56,1016.78,11.41,12.89,0.8,2.59,11.41,4.0,5.92,6.94,11.41,4.06,0.8,0,,,0,2012,5
2012-05-14,25584.3139994,2772,9.229550504834055,11.27,300,4.71,0.41,3.89,1015.41,11.27,12.79,0.81,1.41,11.27,5.0,3.89,5.92,11.27,2.59,0.83,2,,,0,2012,5
2012-05-15,27084.436995800002,2852,9.496646912973352,13.46,283,2.52,0.31,2.65,1025.11,13.46,12.96,0.64,6.22,13.46,6.0,7.11,3.89,13.46,1.41,0.86,1,,,0,2012,5
2012-05-16,23650.2289982,2909,8.13002028126504,14.06,131,4.54,0.42,2.52,1017.46,14.06,12.76,0.66,7.09,14.06,5.0,9.11,7.11,14.06,6.22,0.89,1,,,0,2012,5
2012-05-17,26518.1150006,2995,8.854128547779633,15.77,105,8.52,0.46,2.19,1004.51,15.77,11.52,0.77,11.84,15.77,5.0,11.84,9.11,15.77,7.09,0.92,1,,,0,2012,5
2012-05-18,27627.5099988,3081,8.967059395910418,16.42,254,9.48,0.65,0.61,1009.32,16.42,10.12,0.78,6.81,16.42,5.0,9.06,10.59,16.42,10.59,0.95,1,,,0,2012,5
2012-05-19,28093.4079998,3105,9.04779645726248,12.18,20,7.63,0.87,4.33,1010.67,12.18,12.73,0.82,7.07,12.18,4.0,9.32,9.06,12.18,6.81,0.98,0,,,0,2012,5
2012-05-20,30549.851001,3106,9.835753702833225,16.22,348,9.33,0.75,4.53,1009.14,16.22,10.69,0.82,11.44,16.22,5.0,11.44,9.32,16.22,7.07,0.01,0,,,0,2012,5
2012-05-21,28390.504002100002,3199,8.874805877492967,24.43,339,12.84,0.47,3.98,1014.23,24.46,8.93,0.75,13.47,24.46,7.0,13.47,11.44,24.43,11.44,0.04,1,,,0,2012,5
2012-05-22,27247.7430011,3285,8.2945945208828,25.37,343,14.32,0.17,2.18,1022.31,25.43,9.46,0.75,15.36,25.43,6.0,15.36,13.47,25.37,13.47,0.08,1,,,0,2012,5
2012-05-23,27144.1920005,3351,8.100325873022978,25.45,43,15.89,0.31,1.93,1025.75,25.66,7.47,0.78,15.81,25.66,7.0,15.81,15.36,25.45,15.36,0.11,1,,,0,2012,5
2012-05-24,27343.2300015,3406,8.027959483705226,24.14,69,12.14,0.09,4.88,1023.35,24.14,9.83,0.64,15.06,24.14,7.0,15.06,15.81,24.14,15.81,0.14,1,,,0,2012,5
2012-05-25,27791.5539981,3462,8.027600808232236,24.64,76,10.24,0.0,5.15,1020.27,24.64,12.01,0.58,13.55,24.64,7.0,13.55,15.06,24.64,15.06,0.17,1,,,0,2012,5
2012-05-26,28469.9039973,3473,8.19749611209329,25.98,83,10.22,0.13,3.3,1018.48,25.98,13.02,0.56,13.89,25.98,6.0,13.89,13.55,25.98,13.55,0.21,1,,,0,2012,5
2012-05-27,29588.1979971,3474,8.51704029853195,25.58,264,12.16,0.21,0.71,1017.75,25.58,12.12,0.62,14.25,25.58,6.0,14.25,13.89,25.58,13.89,0.24,1,,,0,2012,5
2012-05-28,28778.4000033,3518,8.180329733740763,22.37,19,12.93,0.33,1.06,1017.29,22.37,11.57,0.73,12.5,22.37,6.0,12.5,14.25,22.37,14.25,0.28,1,,,0,2012,5
2012-05-29,28854.202999200003,3571,8.080146457350883,24.11,216,12.61,0.4,2.37,1017.83,24.11,9.08,0.72,13.7,24.11,6.0,13.7,12.5,24.11,12.5,0.31,1,,,0,2012,5
2012-05-30,29065.634997,3615,8.040286306224067,19.54,267,12.02,0.48,4.31,1018.59,19.54,12.49,0.76,13.98,19.54,6.0,13.98,13.7,19.54,13.7,0.35,1,,,0,2012,5
2012-05-31,29869.0349987,3668,8.143139312622683,20.08,320,12.69,0.63,0.84,1019.08,20.08,11.14,0.78,12.17,20.08,6.0,12.17,13.98,20.08,13.98,0.39,1,,,0,2012,5
2012-06-01,30545.771,3717,8.217856066720474,17.54,94,10.58,0.71,4.71,1014.89,17.54,9.29,0.81,11.03,17.54,5.0,11.03,11.83,17.54,11.83,0.43,0,,,0,2012,6
2012-06-02,31850.913996,3741,8.514010691259022,12.19,91,10.73,0.82,4.54,1007.36,12.19,6.18,0.95,4.48,12.19,5.0,7.64,10.97,12.19,10.97,0.46,2,,,0,2012,6
2012-06-03,35083.6940021,3740,9.380666845481283,13.89,20,6.87,0.56,3.37,1013.69,13.89,10.86,0.79,7.54,13.89,6.0,7.54,7.64,13.89,4.48,0.5,2,,,0,2012,6
2012-06-04,33344.7199998,3741,8.91331729478749,15.0,160,8.14,0.51,3.42,1014.65,15.0,11.3,0.82,11.54,15.0,6.0,11.54,7.54,15.0,7.54,0.54,2,2012-06-04,Good Friday,1,2012,6
2012-06-05,34830.4220034,3741,9.31045763255814,18.13,215,11.78,0.52,4.58,1002.58,18.13,11.86,0.82,12.6,18.13,6.0,12.6,12.52,18.13,12.52,0.58,0,,,0,2012,6
2012-06-06,32216.228002300002,3790,8.50032401116095,17.29,183,12.18,0.6,4.24,998.19,17.29,11.15,0.86,12.28,17.29,6.0,12.28,12.6,17.29,12.6,0.61,2,,,0,2012,6
2012-06-07,33895.6739916,3839,8.82929773159677,15.17,221,9.71,0.68,8.64,998.33,15.17,12.05,0.78,11.02,15.17,5.0,11.02,12.28,15.17,12.28,0.65,0,,,0,2012,6
2012-06-08,34457.217998500004,3881,8.8784380310487,17.92,251,6.44,0.38,6.62,1009.44,17.92,13.12,0.61,8.91,17.92,6.0,8.91,11.02,17.92,11.02,0.68,0,,,0,2012,6
2012-06-09,33731.7090026,3908,8.631450614790174,17.22,119,9.33,0.4,1.56,1008.58,17.22,11.46,0.78,12.09,17.22,6.0,12.09,8.91,17.22,8.91,0.72,1,,,0,2012,6
2012-06-10,35901.9350015,3907,9.189131047222933,13.28,33,11.57,0.85,4.37,1002.0,13.28,6.37,0.95,10.78,13.28,5.0,10.78,10.97,13.28,10.97,0.75,2,,,0,2012,6
2012-06-11,37600.2860059,3946,9.528709073973644,12.87,9,8.79,0.8,3.69,1008.62,12.87,11.81,0.83,7.54,12.87,5.0,7.54,10.46,12.87,10.46,0.78,2,,,0,2012,6
2012-06-12,36789.9410005,3986,9.229789513421977,17.51,123,6.68,0.32,1.01,1016.35,17.51,12.6,0.67,7.79,17.51,6.0,8.7,7.54,17.51,7.54,0.81,1,,,0,2012,6
2012-06-13,28213.566996600002,3998,7.056920209254628,18.08,105,8.21,0.35,4.6,1016.24,18.08,12.6,0.71,12.91,18.08,6.0,12.91,8.7,18.08,7.79,0.84,1,,,0,2012,6
2012-06-14,31846.501996000003,3875,8.218452128000001,17.59,201,11.11,0.47,4.96,1008.12,17.59,12.31,0.78,12.57,17.59,6.0,12.57,12.91,17.59,12.91,0.87,0,,,0,2012,6
2012-06-15,28435.215996,3908,7.27615557727738,17.47,214,9.73,0.57,7.3,1008.62,17.47,13.13,0.72,12.46,17.47,6.0,12.46,12.57,17.47,12.57,0.9,0,,,0,2012,6
2012-06-16,29075.5719987,3698,7.862512709221201,19.44,228,9.47,0.48,4.86,1016.26,19.44,13.33,0.67,11.17,19.44,6.0,11.17,12.46,19.44,12.46,0.93,1,,,0,2012,6
2012-06-17,36644.4960048,4084,8.972697356709109,18.87,248,9.48,0.43,2.39,1016.94,18.87,12.49,0.73,10.1,18.87,6.0,10.1,11.17,18.87,11.17,0.96,1,,,0,2012,6
2012-06-18,34511.5089993,4114,8.388796548201263,20.35,225,9.32,0.31,1.97,1019.22,20.35,12.84,0.68,11.47,20.35,7.0,11.47,10.1,20.35,10.1,0.99,1,,,0,2012,6
2012-06-19,33800.8339977,4132,8.180259921999031,21.16,93,9.49,0.32,2.63,1016.69,21.16,12.33,0.64,13.92,21.16,6.0,13.92,11.47,21.16,11.47,0.03,1,,,0,2012,6
2012-06-20,33551.6779989,4143,8.098401641057205,19.08,168,12.86,0.59,2.75,1006.07,19.08,9.83,0.84,11.44,19.08,5.0,11.44,11.52,19.08,11.52,0.06,2,,,0,2012,6
2012-06-21,35162.3160011,4152,8.46876589621869,17.53,228,10.62,0.54,7.04,1010.38,17.53,12.92,0.78,11.01,17.53,5.0,11.01,11.44,17.53,11.44,0.09,0,,,0,2012,6
2012-06-22,35414.295003,4159,8.515098582111085,18.12,231,9.17,0.33,5.55,1019.39,18.12,13.23,0.71,11.65,18.12,6.0,11.65,11.01,18.12,11.01,0.12,0,,,0,2012,6
2012-06-23,36217.5029979,4174,8.676929323885961,19.88,248,11.14,0.54,4.44,1012.31,19.88,12.12,0.77,12.11,19.88,6.0,12.11,11.65,19.88,11.65,0.16,1,,,0,2012,6
2012-06-24,37846.3329962,4174,9.067161714470531,21.15,270,11.02,0.36,2.35,1017.44,21.15,13.18,0.7,14.04,21.15,6.0,14.04,12.11,21.15,12.11,0.19,1,,,0,2012,6
2012-06-25,34827.4870028,4181,8.329941880602727,22.92,209,12.14,0.56,2.82,1019.93,22.92,12.83,0.69,17.74,22.92,6.0,17.56,14.04,22.92,14.04,0.23,1,,,0,2012,6
2012-06-26,34700.540000400004,4185,8.291646356129034,22.66,232,16.17,0.57,2.94,1017.53,22.78,12.44,0.82,17.22,22.78,6.0,17.11,17.56,22.66,17.74,0.27,1,,,0,2012,6
2012-06-27,34855.236999400004,4190,8.318672314892602,27.16,184,16.52,0.31,3.03,1005.5,28.64,12.79,0.75,13.96,28.64,6.0,13.96,16.23,27.16,16.23,0.3,1,,,0,2012,6
2012-06-28,34369.2289992,4194,8.194856699856938,20.96,213,12.33,0.44,6.24,1004.93,20.96,13.04,0.75,15.29,20.96,6.0,15.29,13.96,20.96,13.96,0.34,0,,,0,2012,6
2012-06-29,34715.9649974,4199,8.267674445677542,20.13,215,11.43,0.48,5.76,1008.1,20.13,12.92,0.71,11.01,20.13,6.0,11.01,13.61,20.13,13.61,0.38,0,,,0,2012,6
2012-06-30,34665.4360025,4209,8.236026610239962,17.88,234,9.31,0.31,5.06,1014.12,17.88,13.2,0.7,12.47,17.88,6.0,12.47,11.01,17.88,11.01,0.42,0,,,0,2012,6
2012-07-01,36807.4350032,4208,8.747014021673003,17.58,192,12.17,0.56,4.51,1015.49,17.58,11.97,0.83,15.52,17.58,6.0,15.43,12.47,17.58,12.47,0.45,0,,,0,2012,7
2012-07-02,36819.0189954,4263,8.63687989570725,18.81,192,15.16,0.78,3.64,1013.77,18.81,11.54,0.9,16.12,18.81,5.0,15.95,15.43,18.81,15.52,0.49,2,,,0,2012,7
2012-07-03,35962.1809983,4284,8.394533379621848,21.44,176,15.78,0.66,3.35,1009.62,21.44,11.02,0.85,15.2,21.44,6.0,15.2,15.95,21.44,16.12,0.53,1,,,0,2012,7
2012-07-04,35183.3349977,4245,8.288182567184924,22.33,192,12.99,0.48,1.35,1009.33,22.33,12.73,0.71,14.78,22.33,6.0,14.78,15.2,22.33,15.2,0.56,1,,,0,2012,7
2012-07-05,35440.0969986,4348,8.150896273827046,18.7,193,13.22,0.39,2.46,1007.45,18.7,11.89,0.82,13.42,18.7,5.0,13.42,14.78,18.7,14.78,0.6,1,2012-07-05,Early May bank holiday,1,2012,7
2012-07-06,36672.1369971,4440,8.259490314662163,18.65,150,12.54,0.54,3.33,1007.26,18.65,11.28,0.81,14.28,18.65,6.0,14.28,13.42,18.65,13.42,0.63,1,,,0,2012,7
2012-07-07,38133.2829993,4485,8.50240423618729,18.77,333,14.02,0.55,1.08,1005.49,18.77,10.94,0.89,14.38,18.77,6.0,14.38,14.28,18.77,14.28,0.67,2,,,0,2012,7
2012-07-08,40993.8460001,4485,9.140210925328873,18.0,237,13.52,0.61,3.31,1010.95,18.0,11.28,0.85,13.96,18.0,5.0,13.96,14.38,18.0,14.38,0.7,2,,,0,2012,7
2012-07-09,38882.8389956,4542,8.560730734390138,17.46,234,12.53,0.55,3.33,1010.77,17.46,12.18,0.84,12.07,17.46,6.0,12.07,13.28,17.46,13.28,0.73,2,,,0,2012,7
2012-07-10,38528.16,4590,8.393934640522877,18.75,252,10.82,0.48,4.03,1010.87,18.75,13.0,0.79,10.04,18.75,6.0,10.04,12.07,18.75,12.07,0.76,1,,,0,2012,7
2012-07-11,38336.7809989,4637,8.267582704097476,18.67,231,10.29,0.5,3.27,1012.07,18.67,12.34,0.8,13.15,18.67,6.0,13.15,10.04,18.67,10.04,0.79,1,,,0,2012,7
2012-07-12,38837.691998,4680,8.298652136324787,19.26,229,12.88,0.58,4.59,1002.07,19.26,12.26,0.83,13.66,19.26,6.0,13.66,14.21,19.26,14.21,0.82,0,,,0,2012,7
2012-07-13,39081.8439939,4715,8.288832236246023,16.44,281,12.58,0.63,1.68,1004.61,16.44,11.91,0.88,12.44,16.44,5.0,12.44,13.13,16.44,13.13,0.85,2,,,0,2012,7
2012-07-14,41040.9660029,4741,8.656605358131197,18.26,272,9.03,0.39,3.45,1015.16,18.26,11.97,0.69,13.05,18.26,6.0,13.05,12.44,18.26,12.44,0.88,1,,,0,2012,7
2012-07-15,41227.8259962,4741,8.69601898253533,17.06,234,12.67,0.68,5.27,1019.8,16.99,12.21,0.85,13.92,17.15,5.0,13.92,13.05,16.94,13.05,0.91,0,,,0,2012,7
2012-07-16,40931.0229999,4740,8.635236919810126,22.44,254,14.26,0.55,4.9,1022.06,22.48,12.81,0.77,14.91,22.48,5.0,14.91,13.92,22.44,13.92,0.94,1,,,0,2012,7
2012-07-17,38876.8390011,4740,8.201864768164556,18.52,230,14.28,0.72,5.3,1013.52,18.52,12.47,0.85,13.77,18.52,5.0,13.77,14.91,18.52,14.91,0.97,0,,,0,2012,7
2012-07-18,39434.1199998,4741,8.317679814342966,20.18,267,11.56,0.48,4.41,1010.4,20.18,12.96,0.73,13.12,20.18,6.0,13.12,13.77,20.18,13.77,0.01,1,,,0,2012,7
2012-07-19,38777.9259975,4738,8.184450400485437,17.77,340,11.44,0.54,1.52,1016.21,17.77,12.18,0.79,11.83,17.77,5.0,11.83,13.12,17.77,13.12,0.04,1,,,0,2012,7
2012-07-20,39321.2070033,4745,8.286871865816648,19.89,57,9.86,0.36,0.9,1023.63,19.89,12.5,0.7,12.24,19.89,6.0,12.24,11.83,19.89,11.83,0.07,1,,,0,2012,7
2012-07-21,38875.2810041,4745,8.192893783793465,22.86,205,10.53,0.22,3.0,1026.73,22.86,12.6,0.66,12.47,22.86,6.0,12.47,12.24,22.86,12.24,0.11,1,,,0,2012,7
2012-07-22,39358.8439967,4745,8.294803792771338,27.18,209,10.92,0.19,3.21,1023.04,27.18,12.71,0.58,14.21,27.18,6.0,14.21,12.47,27.18,12.47,0.14,1,,,0,2012,7
2012-07-23,38195.973001,4747,8.046339372445756,28.32,154,12.24,0.02,0.87,1018.25,28.32,12.31,0.58,15.74,28.32,7.0,15.74,14.21,28.32,14.21,0.18,1,,,0,2012,7
2012-07-24,37801.4470012,4745,7.966585247881982,29.37,68,12.96,0.2,0.81,1016.59,29.37,12.31,0.57,15.93,29.37,6.0,15.93,15.74,29.37,15.74,0.22,1,,,0,2012,7
2012-07-25,38235.3609978,4746,8.056333964981038,26.44,80,12.8,0.12,2.8,1018.08,26.44,11.7,0.61,16.01,26.44,6.0,15.93,15.93,26.44,15.93,0.26,1,,,0,2012,7
2012-07-26,37831.067004000004,4745,7.972827608851423,23.79,355,15.07,0.36,1.48,1012.66,23.79,9.75,0.75,15.02,23.79,5.0,15.02,15.93,23.79,16.01,0.29,1,,,0,2012,7
2012-07-27,39325.131000400004,4748,8.2824623,21.09,296,8.16,0.44,2.52,1010.56,21.09,13.26,0.55,10.97,21.09,6.0,10.97,14.93,21.09,14.93,0.33,1,,,0,2012,7
2012-07-28,38725.8699949,4747,8.157967136064883,17.92,236,9.81,0.3,3.53,1011.76,17.92,12.97,0.75,8.53,17.92,5.0,9.86,10.97,17.92,10.97,0.37,1,,,0,2012,7
2012-07-29,40950.8699967,4748,8.624867311857624,19.69,246,7.83,0.31,4.22,1015.19,19.69,12.92,0.65,11.52,19.69,5.0,11.52,9.86,19.69,8.53,0.41,1,,,0,2012,7
2012-07-30,38659.3280039,4748,8.142234204696715,20.19,207,13.16,0.53,3.03,1014.62,20.19,11.57,0.84,13.69,20.19,5.0,13.69,11.52,20.19,11.52,0.44,1,,,0,2012,7
2012-07-31,39306.0979983,4754,8.268005468721077,22.57,179,13.95,0.41,3.24,1009.58,22.57,11.3,0.79,15.61,22.57,5.0,15.61,13.69,22.57,13.69,0.48,1,,,0,2012,7
2012-08-01,38601.7859999,4753,8.121562381632653,21.29,217,13.13,0.45,4.71,1010.31,21.29,12.63,0.74,13.09,21.29,4.0,13.09,15.61,21.29,15.61,0.52,1,,,0,2012,8
2012-08-02,38132.2639979,4753,8.022778034483485,21.77,205,12.09,0.33,4.37,1012.49,21.77,12.63,0.73,14.36,21.77,5.0,14.36,13.09,21.77,13.09,0.55,1,,,0,2012,8
2012-08-03,38340.6710008,4761,8.053070993656794,21.04,195,13.09,0.41,3.97,1010.03,21.04,12.89,0.77,12.98,21.04,5.0,12.98,14.36,21.04,14.36,0.58,1,,,0,2012,8
2012-08-04,39104.380000000005,4761,8.213480361268642,20.69,195,12.76,0.34,2.23,1007.24,20.69,11.99,0.79,14.77,20.69,5.0,14.77,12.98,20.69,12.98,0.62,1,,,0,2012,8
2012-08-05,41524.4630035,4760,8.723626681407563,20.95,241,12.89,0.41,3.26,1009.08,20.95,12.78,0.77,11.49,20.95,5.0,11.49,14.77,20.95,14.77,0.65,1,,,0,2012,8
2012-08-06,39641.1139936,4761,8.32621591968074,19.32,239,11.42,0.46,3.83,1019.52,19.32,12.89,0.78,14.84,19.32,5.0,14.84,11.49,19.32,11.49,0.68,1,,,0,2012,8
2012-08-07,39387.6450037,4761,8.272977316467129,22.8,260,14.56,0.54,1.73,1022.61,22.8,11.43,0.77,13.33,22.8,4.0,13.33,15.03,22.8,15.03,0.71,1,,,0,2012,8
2012-08-08,38393.9080023,4761,8.06425288853182,25.92,48,13.31,0.27,0.52,1025.62,25.92,11.47,0.69,14.5,25.92,5.0,14.5,13.33,25.92,13.33,0.74,1,,,0,2012,8
2012-08-09,38257.368001,4761,8.035574039277463,24.99,114,13.77,0.23,0.55,1026.05,24.99,11.7,0.7,15.21,24.99,5.0,15.21,14.5,24.99,14.5,0.77,1,,,0,2012,8
2012-08-10,38216.361999500004,4760,8.028647478886555,22.91,92,12.38,0.24,4.3,1020.96,22.91,11.97,0.67,16.03,22.91,5.0,16.03,15.21,22.91,15.21,0.8,1,,,0,2012,8
2012-08-11,38515.3430007,4760,8.091458613592437,25.13,123,14.21,0.24,2.43,1012.34,25.13,11.18,0.7,15.26,25.13,5.0,15.26,16.03,25.13,16.03,0.83,1,,,0,2012,8
2012-08-12,40284.044,4760,8.463034453781512,22.68,176,14.78,0.42,2.92,1011.16,22.68,12.04,0.79,17.81,22.68,4.0,17.62,15.26,22.68,15.26,0.86,1,,,0,2012,8
2012-08-13,38776.914999500004,4761,8.144699642827138,23.97,175,15.33,0.44,2.31,1011.08,23.97,11.8,0.75,18.01,23.97,5.0,17.87,17.62,23.97,17.81,0.89,1,,,0,2012,8
